Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1945658,2016-05-06,2015-03-30,32151088,6430217600,32151088,200,4964,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945658,SRX972341,6109,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888100,SAMN03326502,simple,3702,Arabidopsis thaliana,6109,,,,,,,no,,,,,MPI-DB,SRA249184,,public,BD7DD43AE2D1A774F7EABED25B436019,15D3FDD6AC57B137DF731068E01A8ADC
SRR1945659,2016-05-06,2015-03-30,33756228,5130946656,33756228,152,2280,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945659,SRX972342,6111,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP056687,PRJNA273563,,273563,SRS888099,SAMN03326503,simple,3702,Arabidopsis thaliana,6111,,,,,,,no,,,,,MPI-DB,SRA249184,,public,C92418CA4EA75C4C5FD6F5626EAD19AB,65EB6C300159CEC34F4BF2C30B156AB3
SRR1945660,2016-05-06,2015-03-30,34568933,5254477816,34568933,152,2320,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945660,SRX972343,6112,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP056687,PRJNA273563,,273563,SRS888095,SAMN03326504,simple,3702,Arabidopsis thaliana,6112,,,,,,,no,,,,,MPI-DB,SRA249184,,public,131EB826F0501B1ED7D742D00DD3F0E1,2E59786B92CB6A2B60A324D89AA00743
SRR1945661,2016-05-06,2015-03-30,30299917,4605587384,30299917,152,2052,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945661,SRX972344,6113,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP056687,PRJNA273563,,273563,SRS888097,SAMN03326505,simple,3702,Arabidopsis thaliana,6113,,,,,,,no,,,,,MPI-DB,SRA249184,,public,A8BA8893D99C96A4B18ED6A060A36C6F,BB2B6F7FBF973BED2A453B24C5B262AE
SRR1945662,2016-05-06,2015-03-30,33702838,5122831376,33702838,152,2324,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945662,SRX972345,6114,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP056687,PRJNA273563,,273563,SRS888096,SAMN03326506,simple,3702,Arabidopsis thaliana,6114,,,,,,,no,,,,,MPI-DB,SRA249184,,public,A9BE60AF84607FDE1FE64246F2A65CEE,E4C2FA9670290C94B42C0C88741F8B4A
SRR1945663,2016-05-06,2015-03-30,31337366,6267473200,31337366,200,5054,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945663,SRX972346,6115,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888098,SAMN03326507,simple,3702,Arabidopsis thaliana,6115,,,,,,,no,,,,,MPI-DB,SRA249184,,public,5850DB3EC6606CFDFBB5F16CA39CCD4B,1AC3CEA6A01CDB3EB65E9F89A80001F9
SRR1945664,2016-05-06,2015-03-30,26111188,5222237600,26111188,200,3216,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945664,SRX972347,6118,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888093,SAMN03326508,simple,3702,Arabidopsis thaliana,6118,,,,,,,no,,,,,MPI-DB,SRA249184,,public,4C5CC7893E879C7CA4913A47D9D705A0,C47B875D5D73DAB5F8CD6F59B456E4CC
SRR1945665,2016-05-06,2015-03-30,32234736,6446947200,32234736,200,4072,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945665,SRX972348,6119,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888092,SAMN03326509,simple,3702,Arabidopsis thaliana,6119,,,,,,,no,,,,,MPI-DB,SRA249184,,public,AF3D9BF8D1E8E2CE578AC47337526216,AD8EF56F37BCF7D15028112572115F2B
SRR1945666,2016-05-06,2015-03-30,30046570,6009314000,30046570,200,4838,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945666,SRX972349,6122,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888091,SAMN03326510,simple,3702,Arabidopsis thaliana,6122,,,,,,,no,,,,,MPI-DB,SRA249184,,public,CCB96709E2D51CDE280A820379269E7F,976C728FD6EEA465C5EE54DDE4FEA853
SRR1945667,2016-05-06,2015-03-30,38582456,7716491200,38582456,200,4380,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945667,SRX972350,6123,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888090,SAMN03326511,simple,3702,Arabidopsis thaliana,6123,,,,,,,no,,,,,MPI-DB,SRA249184,,public,E3A7AFA0585AD24CD1FFE7BA6D6CEDB8,81F5553D3759CC3B031746B3A24D64DB
SRR1945668,2016-05-06,2015-03-30,45515008,9103001600,45515008,200,4749,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945668,SRX972351,6124,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888127,SAMN03326512,simple,3702,Arabidopsis thaliana,6124,,,,,,,no,,,,,MPI-DB,SRA249184,,public,54EE2F5E082570EC163DE45E81B4088B,0CE428E72B19BCBCF2F09C3C1D94FEBC
SRR1945669,2016-05-06,2015-03-30,22057291,3352708232,22057291,152,2084,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945669,SRX972352,6125,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP056687,PRJNA273563,,273563,SRS888089,SAMN03326513,simple,3702,Arabidopsis thaliana,6125,,,,,,,no,,,,,MPI-DB,SRA249184,,public,7C68BD49ADF6EFCFA6046B33321D81EF,C07729D1E1B344BB2799E396744FC1C4
SRR1945470,2016-05-06,2015-03-31,51207106,10148792962,51207106,198,6990,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945470,SRX972153,854,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888280,SAMN03326314,simple,3702,Arabidopsis thaliana,854,,,,,,,no,,,,,MPI-DB,SRA249184,,public,166F24770BBAC768110A852869F70E6E,54B6CD9E9683A96C37AFD2B48FB11D1D
SRR1945471,2016-05-06,2015-03-31,33496863,6654081857,33496863,198,4475,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945471,SRX972154,867,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888279,SAMN03326315,simple,3702,Arabidopsis thaliana,867,,,,,,,no,,,,,MPI-DB,SRA249184,,public,9DCDCEC6C2AD9D1F309B00D780683465,CFB032BCDB35A76770D88A86F02060BE
SRR1945472,2016-05-06,2015-03-31,27699741,5494848011,27699741,198,3796,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945472,SRX972155,868,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888278,SAMN03326316,simple,3702,Arabidopsis thaliana,868,,,,,,,no,,,,,MPI-DB,SRA249184,,public,0CD6E0CD34D5715041D44E54E0766C5C,E3A9D3ED1A2447135E4B5DC374BB2362
SRR1945473,2016-05-06,2015-03-30,23797745,4759549000,23797745,200,2939,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945473,SRX972156,870,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888277,SAMN03326317,simple,3702,Arabidopsis thaliana,870,,,,,,,no,,,,,MPI-DB,SRA249184,,public,DD18C7BD844FC6DCBE0803DB5363819D,D9754C1DB00E1C4A1B0EE908150750DF
SRR1945474,2016-05-06,2015-03-30,14576752,2915350400,14576752,200,1787,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945474,SRX972157,915,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888325,SAMN03326318,simple,3702,Arabidopsis thaliana,915,,,,,,,no,,,,,MPI-DB,SRA249184,,public,43940CE2C751897D752B4E616AEDE744,3AE5C70548B264CBC0527B9819307907
SRR1945475,2016-05-06,2015-03-30,15392346,3078469200,15392346,200,1890,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945475,SRX972158,932,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888276,SAMN03326319,simple,3702,Arabidopsis thaliana,932,,,,,,,no,,,,,MPI-DB,SRA249184,,public,0BE74A88F74A9826FFC211D5364DB891,8A6049A1036F9A56EB21BA77D485CE53
SRR1945476,2016-05-06,2015-03-30,34162654,6832530800,34162654,200,5313,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945476,SRX972159,991,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888313,SAMN03326320,simple,3702,Arabidopsis thaliana,991,,,,,,,no,,,,,MPI-DB,SRA249184,,public,E7F229050436746409EBA42999FD38E8,F7F7F18C258A34E0F5FFCE1D2DB93241
SRR1945477,2016-05-06,2015-03-30,24162742,3672736784,24162742,152,2138,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945477,SRX972160,992,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP056687,PRJNA273563,,273563,ERS622806,SAMEA3168188,simple,3702,Arabidopsis thaliana,992,,,,,,,no,,,,,MPI-DB,SRA249184,,public,DFB3ECE7D95E2149BDA708547DD73D51,DDA501F8058DCBA2BC77932389F37950
SRR1945478,2016-05-06,2015-03-30,20859004,3170568608,20859004,152,1432,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945478,SRX972161,997,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP056687,PRJNA273563,,273563,ERS622811,SAMEA3168193,simple,3702,Arabidopsis thaliana,997,,,,,,,no,,,,,MPI-DB,SRA249184,,public,E27907801938511264AB5DD58B892B3E,D6AC1189EB7FCDE82F15CC6C96AAA16D
SRR1945479,2016-05-06,2015-03-30,21451096,3260566592,21451096,152,1502,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945479,SRX972162,1002,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP056687,PRJNA273563,,273563,SRS888274,SAMN03326323,simple,3702,Arabidopsis thaliana,1002,,,,,,,no,,,,,MPI-DB,SRA249184,,public,96DCCD140C0140A12716D6FE4691FF07,7F7EAF4F2C1C23310D46A5BBAF60CEFA
SRR1945480,2016-05-06,2015-03-30,35296537,7059307400,35296537,200,4379,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945480,SRX972163,1006,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888273,SAMN03326324,simple,3702,Arabidopsis thaliana,1006,,,,,,,no,,,,,MPI-DB,SRA249184,,public,579049957979A801DC28DBC9D68D6B0C,6656D8F64096E199546AED8984858586
SRR1945481,2016-05-06,2015-03-30,9827488,1965497600,9827488,200,1523,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945481,SRX972164,1061,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888323,SAMN03326325,simple,3702,Arabidopsis thaliana,1061,,,,,,,no,,,,,MPI-DB,SRA249184,,public,0F70089E0DC9F6CFAD03C8C88741FAA8,90A50BD90266A0D85D3BAC79E06CBB6E
SRR1945482,2016-05-06,2015-03-30,52154720,10430944000,52154720,200,8021,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945482,SRX972165,1062,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888275,SAMN03326326,simple,3702,Arabidopsis thaliana,1062,,,,,,,no,,,,,MPI-DB,SRA249184,,public,7824A7C8348EBFE64611FAAD66174A35,611660F81CA92283510913ADFDF73FCC
SRR1945483,2016-05-06,2015-03-30,10963959,2192791800,10963959,200,1303,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945483,SRX972166,1063,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888297,SAMN03326327,simple,3702,Arabidopsis thaliana,1063,,,,,,,no,,,,,MPI-DB,SRA249184,,public,04A726A6CD7A01A46CD7CF34B5040CD3,50A8582FA1080E0E3D19064545A8F494
SRR1945484,2016-05-06,2015-03-30,27411536,4166553472,27411536,152,2494,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945484,SRX972167,1066,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP056687,PRJNA273563,,273563,SRS888271,SAMN03326328,simple,3702,Arabidopsis thaliana,1066,,,,,,,no,,,,,MPI-DB,SRA249184,,public,881360F5E0279305EA7B4E9E1E53D42C,7C280EEF53B2E7A66EDB2A5F87B5046B
SRR1945485,2016-05-06,2015-03-30,35401334,5381002768,35401334,152,3290,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945485,SRX972168,1070,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP056687,PRJNA273563,,273563,SRS888272,SAMN03326329,simple,3702,Arabidopsis thaliana,1070,,,,,,,no,,,,,MPI-DB,SRA249184,,public,675B20ADBF208A7DC4442E6700E6EFF8,54B26F86189DC21CA6574459C107A190
SRR1945486,2016-05-06,2015-03-30,26278872,5255774400,26278872,200,3254,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945486,SRX972169,1158,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888270,SAMN03326330,simple,3702,Arabidopsis thaliana,1158,,,,,,,no,,,,,MPI-DB,SRA249184,,public,3F21E059B65ABDDE94AA8181F0287B6C,A63347F13FF7F2FBC9726DBCB798F004
SRR1945487,2016-05-06,2015-03-30,38825777,7765155400,38825777,200,4950,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945487,SRX972170,1166,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,ERS622710,SAMEA3168092,simple,3702,Arabidopsis thaliana,1166,,,,,,,no,,,,,MPI-DB,SRA249184,,public,3FF4C92604A2D450445D959CD1515303,67447E7D6E67C372C52B69A0B4AE1CD3
SRR1945488,2016-05-06,2015-03-30,19333101,3866620200,19333101,200,2625,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945488,SRX972171,1254,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888269,SAMN03326332,simple,3702,Arabidopsis thaliana,1254,,,,,,,no,,,,,MPI-DB,SRA249184,,public,FE022342322025622333AB48A3C28AC8,D5BA9896462EF287174A968BDA55FCB9
SRR1945489,2016-05-06,2015-03-30,28940427,5788085400,28940427,200,4651,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945489,SRX972172,1257,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888268,SAMN03326333,simple,3702,Arabidopsis thaliana,1257,,,,,,,no,,,,,MPI-DB,SRA249184,,public,26D88A3DDC19BEA28A0472673F119960,B7E8A99DA5299E2D074BD2DF905EA100
SRR1945490,2016-05-06,2015-03-30,16892232,3378446400,16892232,200,1878,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945490,SRX972173,1313,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888267,SAMN03326334,simple,3702,Arabidopsis thaliana,1313,,,,,,,no,,,,,MPI-DB,SRA249184,,public,72686FBEB59FFF391FBB4CE4DBA55B52,FDF21036BC218DDE0B1A94E9F26BA50C
SRR1945491,2016-05-06,2015-03-30,43103020,8620604000,43103020,200,5287,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945491,SRX972174,1317,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888266,SAMN03326335,simple,3702,Arabidopsis thaliana,1317,,,,,,,no,,,,,MPI-DB,SRA249184,,public,0A212EE8DAE0E006ED607DD36B0F0FF6,5BBEAE0739FB70C26A352B8455070C14
SRR1945492,2016-05-06,2015-03-30,45604863,9120972600,45604863,200,7367,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945492,SRX972175,1552,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888265,SAMN03326336,simple,3702,Arabidopsis thaliana,1552,,,,,,,no,,,,,MPI-DB,SRA249184,,public,E777A4B58055A6052D3A8E61D9050021,BC36DC9C24AEEAFBDDE3B21C7775536D
SRR1945493,2016-05-06,2015-03-31,28197907,5599163203,28197907,198,3777,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945493,SRX972176,1612,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888263,SAMN03326337,simple,3702,Arabidopsis thaliana,1612,,,,,,,no,,,,,MPI-DB,SRA249184,,public,4C38A7E2046B4B7C2D5CE89943A87C1E,476D21FA0F33FFCAD0E8D85DC01F64D1
SRR1945494,2016-05-06,2015-03-31,38213651,7563816369,38213651,197,5218,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945494,SRX972177,1622,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888322,SAMN03326338,simple,3702,Arabidopsis thaliana,1622,,,,,,,no,,,,,MPI-DB,SRA249184,,public,5CC6F566AC92808942393D62F4B999A5,CD7BD307A7F4E3B592D5CAEE0A9E12E1
SRR1945495,2016-05-06,2015-03-31,30269939,6006898741,30269939,198,4094,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945495,SRX972178,1651,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888262,SAMN03326339,simple,3702,Arabidopsis thaliana,1651,,,,,,,no,,,,,MPI-DB,SRA249184,,public,03DD9E8D62084891116E9B2DAD4B35BC,B11D69FC5FC058AD2BC969E47C15A88C
SRR1945496,2016-05-06,2015-03-31,33836805,6699268821,33836805,197,4671,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945496,SRX972179,1652,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888261,SAMN03326340,simple,3702,Arabidopsis thaliana,1652,,,,,,,no,,,,,MPI-DB,SRA249184,,public,78682B906295791DE5C67D2B8F727D4A,259902813F3214F318D17750F66167AF
SRR1945497,2016-05-06,2015-03-31,32893812,6530209738,32893812,198,4445,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945497,SRX972180,1676,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888264,SAMN03326341,simple,3702,Arabidopsis thaliana,1676,,,,,,,no,,,,,MPI-DB,SRA249184,,public,841442B7950C64119F294CEA309A9299,D0C336E91CBB13FC257FEF5163FAC76B
SRR1945498,2016-05-06,2015-03-31,26500787,5220892050,26500787,197,3074,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945498,SRX972181,1684,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888260,SAMN03326342,simple,3702,Arabidopsis thaliana,1684,,,,,,,no,,,,,MPI-DB,SRA249184,,public,EC00348349288716B8848806C6AD5E93,D2618B8E10DC306F262950A37637376B
SRR1945499,2016-05-06,2015-03-31,66989854,6473539322,0,96,4218,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945499,SRX972182,1739,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888259,SAMN03326343,simple,3702,Arabidopsis thaliana,1739,,,,,,,no,,,,,MPI-DB,SRA249184,,public,D3903F03901520ACAF4F55ADE539E25F,9E3470DE211D75AF38DFABE53C29D12F
SRR1945500,2016-05-06,2015-03-31,63421014,6069696495,0,95,3941,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945500,SRX972183,1741,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888288,SAMN03326344,simple,3702,Arabidopsis thaliana,1741,,,,,,,no,,,,,MPI-DB,SRA249184,,public,161A3DB36A1EA7E373A724A5F0BFCB88,29AB7AD0964553E1535D1D837B09B52A
SRR1945501,2016-05-06,2015-03-31,26222121,5180502566,26222121,197,3641,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945501,SRX972184,1756,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888258,SAMN03326345,simple,3702,Arabidopsis thaliana,1756,,,,,,,no,,,,,MPI-DB,SRA249184,,public,407E60F8E8AE0E343A2FDADB3A422376,45596334AB0A483497B0DB9830862A3F
SRR1945502,2016-05-06,2015-03-31,50883841,10106891813,50883841,198,6813,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945502,SRX972185,1757,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888257,SAMN03326346,simple,3702,Arabidopsis thaliana,1757,,,,,,,no,,,,,MPI-DB,SRA249184,,public,BB22650409E25B810865F1235F28AB7C,36FA596571C12A4D07B411202503287C
SRR1945503,2016-05-06,2015-03-31,50617834,10009781700,50617834,197,7032,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945503,SRX972186,1793,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888256,SAMN03326347,simple,3702,Arabidopsis thaliana,1793,,,,,,,no,,,,,MPI-DB,SRA249184,,public,6CF8E900EF7F702D3EA3D3EA2B45B92B,2262C3274D98232DDC8103A38BED1ABB
SRR1945504,2016-05-06,2015-03-31,18713539,3711943916,18713539,198,2513,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945504,SRX972187,1797,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888255,SAMN03326348,simple,3702,Arabidopsis thaliana,1797,,,,,,,no,,,,,MPI-DB,SRA249184,,public,99D592BDC97E977225765B3CEE7B3158,8E2A2508A0F81CEB9E599A685626D3A7
SRR1945505,2016-05-06,2015-03-31,30760986,6097402367,30760986,198,4230,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945505,SRX972188,1819,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888254,SAMN03326349,simple,3702,Arabidopsis thaliana,1819,,,,,,,no,,,,,MPI-DB,SRA249184,,public,723B53702DDECFE94306E6A9788BB2D8,DA34255D17F946EB20346EA15DADF892
SRR1945506,2016-05-06,2015-03-31,24110333,4784886754,24110333,198,3241,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945506,SRX972189,1820,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888253,SAMN03326350,simple,3702,Arabidopsis thaliana,1820,,,,,,,no,,,,,MPI-DB,SRA249184,,public,D11F0E0CC09878D2780C464DC6EDA40E,93E340ABE841E826D09137138D909E27
SRR1945507,2016-05-06,2015-03-30,25695381,5139076200,25695381,200,3173,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945507,SRX972190,1829,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888252,SAMN03326351,simple,3702,Arabidopsis thaliana,1829,,,,,,,no,,,,,MPI-DB,SRA249184,,public,34C4446513587776D55669E9DFBA16A0,A50D4C7AD49DFB7665541CDF10C62203
SRR1945508,2016-05-06,2015-03-31,31560718,6246114419,31560718,197,4357,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945508,SRX972191,1834,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888251,SAMN03326352,simple,3702,Arabidopsis thaliana,1834,,,,,,,no,,,,,MPI-DB,SRA249184,,public,1E4727F62372A330D9C9FB7BD50A949B,5392F94B6C3A6B1AACB620BA3053E65D
SRR1945509,2016-05-06,2015-03-31,27711530,5476428408,27711530,197,3845,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945509,SRX972192,1835,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888250,SAMN03326353,simple,3702,Arabidopsis thaliana,1835,,,,,,,no,,,,,MPI-DB,SRA249184,,public,8A18A740205E74DB84DD8BC01F8954E3,58F7FC920DCC3DF035358BC493D7E42F
SRR1945510,2016-05-06,2015-03-31,50146887,9946033518,50146887,198,6796,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945510,SRX972193,1851,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS888248,SAMN03326354,simple,3702,Arabidopsis thaliana,1851,,,,,,,no,,,,,MPI-DB,SRA249184,,public,EEF097105C8D2DDDDA12E33C8318EB87,1A8DB43979E3E9D7BF022808D313E678
